geoid,2012_population,2012_hispanic,2012_non_hispanic,2012_his_perc,2012_not_hispanic_prec,2012_median_income,2012_density,2013_population,2013_hispanic,2013_non_hispanic,2013_his_perc,2013_not_hispanic_prec,2013_median_income,2013_density,2014_population,2014_hispanic,2014_non_hispanic,2014_his_perc,2014_not_hispanic_prec,2014_median_income,2014_density,2015_population,2015_hispanic,2015_non_hispanic,2015_his_perc,2015_not_hispanic_prec,2015_median_income,2015_density,2016_population,2016_hispanic,2016_non_hispanic,2016_his_perc,2016_not_hispanic_prec,2016_median_income,2016_density,2017_population,2017_hispanic,2017_non_hispanic,2017_his_perc,2017_not_hispanic_prec,2017_median_income,2017_density,2018_population,2018_hispanic,2018_non_hispanic,2018_his_perc,2018_not_hispanic_prec,2018_median_income,2018_density,2019_population,2019_hispanic,2019_non_hispanic,2019_his_perc,2019_not_hispanic_prec,2019_median_income,2019_density,2020_population,2020_hispanic,2020_non_hispanic,2020_his_perc,2020_not_hispanic_prec,2020_median_income,2020_density,2021_population,2021_hispanic,2021_non_hispanic,2021_his_perc,2021_not_hispanic_prec,2021_median_income,2021_density,2022_population,2022_hispanic,2022_non_hispanic,2022_his_perc,2022_not_hispanic_prec,2022_median_income,2022_density
480291511001,1388.0,251,1047,0.1935,0.8065,68148.0,2038.16119,1328.0,188,1110,0.1445,0.8555,68929.0,1950.05624,1343.0,180,1118,0.1385,0.8615,68361.0,1972.08248,1378.0,176,1122,0.1355,0.8645,69236.0,2023.47703,1356.0,171,1127,0.1315,0.8685,69231.0,1991.17188,1391.0,182,1116,0.1405,0.8595,68490.0,2042.56644,1344.0,251,1047,0.1935,0.8065,69171.0,1973.55089,1349.0,210,1088,0.1615,0.8385,69863.0,1980.89297,1368.0,172,1126,0.1325,0.8675,69977.0,2008.79287,1332.0,206,1092,0.1585,0.8415,69988.0,1955.9299,1298.0,124.0,1174.0,0.0955,0.9045,69114.0,1906.00376
480291511002,1969.0,428,1457,0.227,0.773,60905.0,2747.88536,1911.0,418,1467,0.222,0.778,59803.0,2666.94206,1934.0,373,1512,0.198,0.802,59971.0,2699.04026,1927.0,415,1470,0.22,0.78,60117.0,2689.27125,1947.0,377,1508,0.2,0.8,60034.0,2717.18273,1969.0,381,1504,0.202,0.798,59967.0,2747.88536,1912.0,447,1438,0.237,0.763,60613.0,2668.33763,1954.0,454,1431,0.241,0.759,59305.0,2726.95175,1944.0,352,1533,0.187,0.813,59431.0,2712.996,1910.0,396,1489,0.21,0.79,60825.0,2665.54649,1885.0,294.0,1591.0,0.156,0.844,60250.0,2630.65713
480291512002,2869.0,401,2407,0.1428,0.8572,40106.0,1314.64271,2901.0,393,2415,0.1398,0.8602,39127.0,1329.30586,2861.0,505,2303,0.1798,0.8202,39684.0,1310.97692,2875.0,581,2227,0.2068,0.7932,39888.0,1317.39205,2837.0,426,2382,0.1518,0.8482,39649.0,1299.97956,2858.0,398,2410,0.1418,0.8582,40462.0,1309.60225,2824.0,409,2399,0.1458,0.8542,40348.0,1294.02266,2823.0,603,2205,0.2148,0.7852,39501.0,1293.56444,2873.0,418,2390,0.1488,0.8512,39667.0,1316.4756,2878.0,454,2354,0.1618,0.8382,40055.0,1318.76672,2808.0,328.0,2480.0,0.1168,0.8832,39572.0,1286.69109
480291512003,655.0,21,602,0.033,0.967,64806.0,2039.79945,670.0,16,607,0.026,0.974,63978.0,2086.51241,722.0,49,574,0.079,0.921,64384.0,2248.45069,664.0,43,580,0.069,0.931,64214.0,2067.82722,634.0,49,574,0.079,0.921,64444.0,1974.4013,665.0,31,592,0.05,0.95,64632.0,2070.94142,664.0,57,566,0.092,0.908,64283.0,2067.82722,657.0,33,590,0.053,0.947,65544.0,2046.02784,665.0,13,610,0.021,0.979,64870.0,2070.94142,684.0,59,564,0.094,0.906,63712.0,2130.11118,623.0,0.0,623.0,0.0,1.0,64640.0,1940.14512
480291512004,681.0,28,600,0.045,0.955,59698.0,1714.59648,685.0,58,570,0.092,0.908,58809.0,1724.66753,701.0,58,570,0.092,0.908,59476.0,1764.95173,710.0,23,605,0.037,0.963,58732.0,1787.6116,715.0,33,595,0.053,0.947,58523.0,1800.20041,711.0,50,578,0.079,0.921,58516.0,1790.12936,669.0,43,585,0.068,0.932,59108.0,1684.38332,707.0,13,615,0.021,0.979,59483.0,1780.05831,661.0,38,590,0.061,0.939,57942.0,1664.24122,645.0,51,577,0.081,0.919,59594.0,1623.95702,628.0,0.0,628.0,0.0,1.0,58786.0,1581.15505
480291513013,1197.0,216,886,0.1959,0.8041,43247.0,1607.54215,1124.0,240,862,0.2179,0.7821,43582.0,1509.50491,1128.0,219,883,0.1989,0.8011,43472.0,1514.87682,1171.0,157,945,0.1429,0.8571,44565.0,1572.62478,1162.0,238,864,0.2159,0.7841,45147.0,1560.538,1150.0,232,870,0.2109,0.7891,43813.0,1544.42229,1164.0,206,896,0.1869,0.8131,44479.0,1563.22395,1190.0,250,852,0.2269,0.7731,43368.0,1598.14132,1201.0,189,913,0.1719,0.8281,44159.0,1612.91406,1136.0,194,908,0.1759,0.8241,43495.0,1525.62062,1102.0,141.0,961.0,0.1279,0.8721,44186.0,1479.95944
480291513022,1757.0,462,1272,0.2667,0.7333,50403.0,992.71482,1802.0,459,1275,0.2647,0.7353,50617.0,1018.14007,1787.0,374,1360,0.2157,0.7843,51247.0,1009.66499,1832.0,345,1389,0.1987,0.8013,50263.0,1035.09024,1774.0,397,1337,0.2287,0.7713,50110.0,1002.31991,1797.0,357,1377,0.2057,0.7943,49988.0,1015.31504,1809.0,428,1306,0.2467,0.7533,50026.0,1022.09511,1785.0,423,1311,0.2437,0.7563,51433.0,1008.53497,1776.0,404,1330,0.2327,0.7673,51774.0,1003.44992,1763.0,473,1261,0.2727,0.7273,50814.0,996.10485,1734.0,315.0,1419.0,0.1817,0.8183,50787.0,979.71969
480291513011,451.0,68,355,0.1609,0.8391,50869.0,343.49814,489.0,84,339,0.1989,0.8011,51512.0,372.44033,454.0,67,356,0.1589,0.8411,51208.0,345.78305,482.0,99,324,0.2349,0.7651,51093.0,367.10887,452.0,97,326,0.2289,0.7711,51648.0,344.25977,472.0,93,330,0.2209,0.7791,51663.0,359.49251,446.0,70,353,0.1659,0.8341,51814.0,339.68995,485.0,94,329,0.2219,0.7781,51722.0,369.39378,521.0,92,331,0.2169,0.7831,50907.0,396.8127,521.0,94,329,0.2229,0.7771,50478.0,396.8127,423.0,63.0,360.0,0.1489,0.8511,51196.0,322.17231
480291514003,1282.0,185,1037,0.1511,0.8489,56211.0,1980.85279,1312.0,153,1069,0.1251,0.8749,57768.0,2027.2066,1241.0,176,1046,0.1441,0.8559,57687.0,1917.50258,1283.0,179,1043,0.1461,0.8539,57583.0,1982.39791,1261.0,186,1036,0.1521,0.8479,57602.0,1948.40512,1304.0,132,1090,0.1081,0.8919,56312.0,2014.84558,1277.0,132,1090,0.1081,0.8919,57513.0,1973.12715,1243.0,158,1064,0.1291,0.8709,57002.0,1920.59283,1280.0,194,1028,0.1591,0.8409,56812.0,1977.76253,1249.0,160,1062,0.1311,0.8689,57345.0,1929.8636,1222.0,93.0,1129.0,0.0761,0.9239,57125.0,1888.14517
480291514004,1227.0,216,973,0.1816,0.8184,87926.0,2999.16405,1205.0,180,1009,0.1516,0.8484,87781.0,2945.3893,1229.0,219,970,0.1846,0.8154,89430.0,3004.05266,1246.0,187,1002,0.1576,0.8424,88983.0,3045.60587,1200.0,115,1074,0.0966,0.9034,89011.0,2933.16777,1205.0,219,970,0.1846,0.8154,88664.0,2945.3893,1253.0,208,981,0.1746,0.8254,89628.0,3062.71602,1256.0,147,1042,0.1236,0.8764,89474.0,3070.04894,1250.0,186,1003,0.1566,0.8434,89102.0,3055.3831,1227.0,215,974,0.1806,0.8194,88449.0,2999.16405,1189.0,103.0,1086.0,0.0866,0.9134,88654.0,2906.2804
480291719131,1440.0,445,899,0.3309,0.6691,44004.0,3020.41296,1354.0,503,841,0.3739,0.6261,45090.0,2840.02718,1356.0,486,858,0.3619,0.6381,45380.0,2844.2222,1398.0,476,868,0.3539,0.6461,44391.0,2932.31758,1367.0,458,886,0.3409,0.6591,44921.0,2867.2948,1410.0,423,921,0.3149,0.6851,43773.0,2957.48769,1411.0,480,864,0.3569,0.6431,45485.0,2959.5852,1429.0,476,868,0.3539,0.6461,43753.0,2997.34036,1378.0,498,846,0.3709,0.6291,44286.0,2890.3674,1371.0,504,840,0.3749,0.6251,44549.0,2875.68484,1344.0,399.0,945.0,0.2969,0.7031,44531.0,2819.05209
480291720021,1672.0,1120,494,0.6939,0.3061,96983.0,112.84329,1637.0,1218,396,0.7549,0.2451,98063.0,110.48114,1624.0,1186,428,0.7349,0.2651,98605.0,109.60377,1670.0,1165,449,0.7219,0.2781,97735.0,112.70831,1640.0,1122,492,0.6949,0.3051,98302.0,110.68361,1641.0,1215,399,0.7529,0.2471,97199.0,110.7511,1627.0,1220,394,0.7559,0.2441,98240.0,109.80624,1627.0,1214,400,0.7519,0.2481,98489.0,109.80624,1677.0,1147,467,0.7109,0.2891,98225.0,113.18074,1687.0,1214,400,0.7519,0.2481,98118.0,113.85564,1614.0,1078.0,536.0,0.6679,0.3321,97950.0,108.92887
480291801012,892.0,255,621,0.2912,0.7088,65120.0,1443.56191,959.0,232,644,0.2652,0.7348,65596.0,1551.99089,933.0,187,689,0.2132,0.7868,65871.0,1509.91397,946.0,252,624,0.2882,0.7118,64573.0,1530.95243,921.0,235,641,0.2682,0.7318,66153.0,1490.49385,960.0,231,645,0.2632,0.7368,64580.0,1553.60923,907.0,237,639,0.2702,0.7298,64792.0,1467.83705,941.0,256,620,0.2922,0.7078,65660.0,1522.86071,922.0,233,643,0.2662,0.7338,65584.0,1492.1122,910.0,260,616,0.2972,0.7028,65939.0,1472.69208,876.0,178.0,698.0,0.2032,0.7968,65536.0,1417.66842
480291820023,2468.0,1398,1004,0.582,0.418,220783.0,1194.34535,2431.0,1508,894,0.628,0.372,221679.0,1176.43984,2425.0,1535,867,0.639,0.361,220928.0,1173.53625,2413.0,1429,973,0.595,0.405,220134.0,1167.72906,2430.0,1489,913,0.62,0.38,220021.0,1175.95591,2455.0,1391,1011,0.579,0.421,220977.0,1188.05422,2467.0,1494,908,0.622,0.378,220720.0,1193.86141,2423.0,1451,951,0.604,0.396,221361.0,1172.56838,2493.0,1583,819,0.659,0.341,221584.0,1206.44366,2482.0,1544,858,0.643,0.357,220828.0,1201.1204,2402.0,1362.0,1040.0,0.567,0.433,220833.0,1162.4058
480291901001,520.0,273,215,0.5599,0.4401,0,1002.91811,585.0,307,181,0.6289,0.3711,0,1128.28287,538.0,286,202,0.5869,0.4131,0,1037.6345,577.0,281,207,0.5749,0.4251,0,1112.85336,542.0,293,195,0.5999,0.4001,0,1045.34926,548.0,269,219,0.5509,0.4491,0,1056.92139,530.0,286,202,0.5859,0.4141,0,1022.20499,571.0,305,183,0.6259,0.3741,0,1101.28123,511.0,287,201,0.5889,0.4111,0,985.55991,552.0,283,205,0.5809,0.4191,0,1064.63614,488.0,262.0,226.0,0.5369,0.4631,0.0,941.20007
480291901003,738.0,164,520,0.2391,0.7609,45531.0,2167.77013,699.0,167,517,0.2441,0.7559,45965.0,2053.21318,708.0,212,472,0.3101,0.6899,45916.0,2079.6494,779.0,171,513,0.2501,0.7499,44990.0,2288.20181,728.0,200,484,0.2931,0.7069,45049.0,2138.39656,733.0,200,484,0.2921,0.7079,44974.0,2153.08334,700.0,216,468,0.3161,0.6839,45900.0,2056.15053,742.0,209,475,0.3051,0.6949,46049.0,2179.51957,731.0,164,520,0.2391,0.7609,45980.0,2147.20863,778.0,218,466,0.3181,0.6819,45588.0,2285.26445,684.0,156.0,528.0,0.2281,0.7719,45625.0,2009.15281
480291902001,609.0,218,310,0.413,0.587,106116.0,1045.73772,602.0,216,312,0.41,0.59,105142.0,1033.71774,571.0,219,309,0.415,0.585,105963.0,980.48643,570.0,209,319,0.395,0.605,105806.0,978.76929,546.0,210,318,0.397,0.603,105956.0,937.55795,592.0,229,299,0.433,0.567,105833.0,1016.54635,596.0,247,281,0.468,0.532,104884.0,1023.41491,581.0,238,290,0.45,0.55,104326.0,997.65782,626.0,207,321,0.392,0.608,105709.0,1074.92908,589.0,230,298,0.435,0.565,106257.0,1011.39494,528.0,198.0,330.0,0.375,0.625,105259.0,906.64945
480291902002,663.0,222,413,0.3489,0.6511,58882.0,2308.88975,654.0,258,377,0.4059,0.5941,58428.0,2277.54735,651.0,243,392,0.3819,0.6181,58179.0,2267.09989,711.0,246,389,0.3879,0.6121,58887.0,2476.04919,692.0,261,374,0.4109,0.5891,57196.0,2409.88191,656.0,258,377,0.4059,0.5941,58280.0,2284.51233,723.0,227,408,0.3579,0.6421,58875.0,2517.83905,721.0,233,402,0.3669,0.6331,57047.0,2510.87407,687.0,227,408,0.3569,0.6431,57052.0,2392.46947,697.0,249,386,0.3929,0.6071,58883.0,2427.29435,635.0,212.0,423.0,0.3339,0.6661,57946.0,2211.38008
480291902003,879.0,477,365,0.5665,0.4335,57669.0,1969.46986,860.0,408,434,0.4845,0.5155,56648.0,1926.89884,888.0,411,431,0.4885,0.5115,56675.0,1989.63508,897.0,428,414,0.5085,0.4915,56873.0,2009.8003,900.0,409,433,0.4855,0.5145,56944.0,2016.52204,898.0,423,419,0.5025,0.4975,56793.0,2012.04088,901.0,410,432,0.4875,0.5125,57492.0,2018.76262,922.0,448,394,0.5315,0.4685,56378.0,2065.8148,875.0,478,364,0.5675,0.4325,56965.0,1960.50754,922.0,464,378,0.5515,0.4485,56021.0,2065.8148,842.0,397.0,445.0,0.4715,0.5285,56833.0,1886.5684
480291906011,1458.0,121,1253,0.0881,0.9119,45505.0,3713.48596,1391.0,217,1157,0.1581,0.8419,46745.0,3542.8388,1429.0,139,1235,0.1011,0.8989,46702.0,3639.62376,1421.0,205,1169,0.1491,0.8509,45824.0,3619.24798,1460.0,234,1140,0.1701,0.8299,46187.0,3718.57991,1418.0,162,1212,0.1181,0.8819,46549.0,3611.60706,1422.0,133,1241,0.0971,0.9029,46835.0,3621.79495,1440.0,150,1224,0.1091,0.8909,46074.0,3667.64046,1404.0,150,1224,0.1091,0.8909,45734.0,3575.94945,1418.0,154,1220,0.1121,0.8879,45173.0,3611.60706,1374.0,99.0,1275.0,0.0721,0.9279,45852.0,3499.54027
480291501002,1664.0,264,1358,0.1628,0.8372,0,3900.2072,1695.0,262,1360,0.1618,0.8382,0,3972.86731,1673.0,321,1301,0.1978,0.8022,0,3921.30207,1672.0,243,1379,0.1498,0.8502,0,3918.95819,1652.0,305,1317,0.1878,0.8122,0,3872.0807,1708.0,285,1337,0.1758,0.8242,0,4003.33768,1711.0,339,1283,0.2088,0.7912,0,4010.3693,1706.0,267,1355,0.1648,0.8352,0,3998.64993,1673.0,324,1298,0.1998,0.8002,0,3921.30207,1655.0,340,1282,0.2098,0.7902,0,3879.11233,1622.0,191.0,1431.0,0.1178,0.8822,0.0,3801.76447
480291505013,1671.0,75,1581,0.0451,0.9549,58014.0,4627.6936,1741.0,149,1507,0.0901,0.9099,57649.0,4821.5527,1716.0,88,1568,0.0531,0.9469,56905.0,4752.31731,1740.0,119,1537,0.0721,0.9279,57935.0,4818.78328,1753.0,167,1489,0.1011,0.8989,58715.0,4854.78569,1676.0,33,1623,0.0201,0.9799,57021.0,4641.54068,1707.0,177,1479,0.1071,0.8929,57044.0,4727.39257,1750.0,58,1598,0.0351,0.9649,57031.0,4846.47744,1692.0,42,1614,0.0251,0.9749,58487.0,4685.85133,1670.0,179,1477,0.1081,0.8919,56974.0,4624.92419,1656.0,15.0,1641.0,0.0091,0.9909,57738.0,4586.15237
480291507006,405.0,20,370,0.0506,0.9494,68595.0,1385.89467,436.0,34,356,0.0876,0.9124,69475.0,1491.9755,409.0,31,359,0.0796,0.9204,70366.0,1399.58252,478.0,39,351,0.1006,0.8994,68783.0,1635.69791,406.0,36,354,0.0916,0.9084,69785.0,1389.31663,440.0,21,369,0.0546,0.9454,69745.0,1505.66335,413.0,25,365,0.0636,0.9364,68765.0,1413.27037,422.0,46,344,0.1176,0.8824,70401.0,1444.06803,401.0,44,346,0.1116,0.8884,68791.0,1372.20682,414.0,23,367,0.0596,0.9404,68998.0,1416.69233,390.0,10.0,380.0,0.0256,0.9744,69464.0,1334.56524
480291218033,1713.0,689,1006,0.4067,0.5933,87599.0,1252.97243,1740.0,691,1004,0.4077,0.5923,87656.0,1272.72155,1720.0,706,989,0.4167,0.5833,86344.0,1258.09257,1774.0,655,1040,0.3867,0.6133,86395.0,1297.59083,1726.0,742,953,0.4377,0.5623,86182.0,1262.48127,1791.0,766,929,0.4517,0.5483,86402.0,1310.02546,1760.0,711,984,0.4197,0.5803,86607.0,1287.35054,1706.0,722,973,0.4257,0.5743,87610.0,1247.85228,1764.0,745,950,0.4397,0.5603,87433.0,1290.27633,1730.0,669,1026,0.3947,0.6053,86414.0,1265.40706,1695.0,630.0,1065.0,0.3717,0.6283,86750.0,1239.80634
480291218043,1287.0,798,432,0.6488,0.3512,18171.0,2568.13438,1285.0,780,450,0.6338,0.3662,17314.0,2564.1435,1283.0,784,446,0.6378,0.3622,17893.0,2560.15261,1302.0,850,380,0.6908,0.3092,18713.0,2598.06602,1289.0,771,459,0.6268,0.3732,18564.0,2572.12527,1289.0,769,461,0.6248,0.3752,18076.0,2572.12527,1324.0,863,367,0.7018,0.2982,18637.0,2641.96575,1291.0,851,379,0.6918,0.3082,18636.0,2576.11615,1278.0,871,359,0.7078,0.2922,17582.0,2550.1754,1303.0,820,410,0.6668,0.3332,18088.0,2600.06146,1230.0,755.0,475.0,0.6138,0.3862,17774.0,2454.39416
480291218041,2594.0,1376,1126,0.55,0.45,61888.0,3158.63431,2595.0,1436,1066,0.574,0.426,61998.0,3159.85198,2518.0,1511,991,0.604,0.396,61652.0,3066.09144,2549.0,1496,1006,0.598,0.402,61808.0,3103.83919,2558.0,1399,1103,0.559,0.441,61709.0,3114.79821,2567.0,1416,1086,0.566,0.434,61696.0,3125.75724,2576.0,1371,1131,0.548,0.452,61234.0,3136.71626,2542.0,1396,1106,0.558,0.442,61509.0,3095.3155,2514.0,1381,1121,0.552,0.448,61260.0,3061.22076,2528.0,1444,1058,0.577,0.423,61949.0,3078.26813,2502.0,1291.0,1211.0,0.516,0.484,62222.0,3046.60873
480291218091,1036.0,509,455,0.5277,0.4723,77241.0,2776.11044,1020.0,469,495,0.4867,0.5133,78073.0,2733.23615,1023.0,481,483,0.4987,0.5013,78036.0,2741.27508,981.0,531,433,0.5507,0.4493,78790.0,2628.73006,981.0,477,487,0.4947,0.5053,78845.0,2628.73006,1046.0,504,460,0.5227,0.4773,77621.0,2802.90688,991.0,495,469,0.5137,0.4863,77765.0,2655.5265,1057.0,468,496,0.4857,0.5143,77848.0,2832.38295,1024.0,461,503,0.4787,0.5213,79014.0,2743.95472,997.0,463,501,0.4807,0.5193,77189.0,2671.60436,964.0,447.0,517.0,0.4637,0.5363,78088.0,2583.17613
480291515001,670.0,198,393,0.3354,0.6646,30530.0,1511.84201,605.0,179,412,0.3024,0.6976,31376.0,1365.17077,654.0,204,387,0.3444,0.6556,31911.0,1475.73832,629.0,188,403,0.3184,0.6816,30985.0,1419.32631,634.0,212,379,0.3594,0.6406,31979.0,1430.60871,641.0,195,396,0.3304,0.6696,31832.0,1446.40407,688.0,206,385,0.3494,0.6506,30433.0,1552.45866,638.0,212,379,0.3594,0.6406,30934.0,1439.63463,672.0,196,395,0.3324,0.6676,30900.0,1516.35497,672.0,202,389,0.3414,0.6586,30223.0,1516.35497,591.0,161.0,430.0,0.2724,0.7276,30982.0,1333.58004
480291515002,952.0,343,545,0.3862,0.6138,48319.0,966.27282,935.0,341,547,0.3842,0.6158,47749.0,949.01794,954.0,279,609,0.3142,0.6858,47839.0,968.3028,901.0,340,548,0.3832,0.6168,47234.0,914.5082,928.0,276,612,0.3112,0.6888,46936.0,941.913,941.0,315,573,0.3542,0.6458,47495.0,955.1079,953.0,305,583,0.3432,0.6568,48028.0,967.28781,981.0,307,581,0.3452,0.6548,47023.0,995.7076,983.0,302,586,0.3402,0.6598,47773.0,997.73758,910.0,308,580,0.3472,0.6528,48068.0,923.64313,888.0,263.0,625.0,0.2962,0.7038,47500.0,901.3133
480291515003,869.0,101,703,0.1251,0.8749,42269.0,1665.99886,901.0,42,762,0.0521,0.9479,42572.0,1727.3475,835.0,74,730,0.0921,0.9079,41926.0,1600.81594,892.0,94,710,0.1171,0.8829,42809.0,1710.09319,827.0,79,725,0.0981,0.9019,42028.0,1585.47878,816.0,62,742,0.0771,0.9229,41418.0,1564.39018,890.0,106,698,0.1321,0.8679,41277.0,1706.2589,861.0,48,756,0.0591,0.9409,41608.0,1650.6617,845.0,89,715,0.1111,0.8889,41940.0,1619.98739,859.0,60,744,0.0751,0.9249,41321.0,1646.82741,804.0,29.0,775.0,0.0361,0.9639,42212.0,1541.38445
480291516001,2469.0,288,2085,0.1215,0.8785,42058.0,3256.10041,2388.0,386,1987,0.1625,0.8375,42858.0,3149.27816,2398.0,281,2092,0.1185,0.8815,42378.0,3162.46609,2439.0,269,2104,0.1135,0.8865,42264.0,3216.53661,2461.0,300,2073,0.1265,0.8735,43434.0,3245.55006,2444.0,236,2137,0.0995,0.9005,42509.0,3223.13058,2454.0,257,2116,0.1085,0.8915,43459.0,3236.31851,2471.0,319,2054,0.1345,0.8655,42529.0,3258.73799,2442.0,269,2104,0.1135,0.8865,42000.0,3220.49299,2460.0,419,1954,0.1765,0.8235,42060.0,3244.23127,2373.0,210.0,2163.0,0.0885,0.9115,42750.0,3129.49626
480291516002,1110.0,246,769,0.2426,0.7574,86391.0,3269.16733,1063.0,188,827,0.1856,0.8144,86444.0,3130.74313,1028.0,218,797,0.2146,0.7854,86013.0,3027.66128,1037.0,239,776,0.2356,0.7644,86387.0,3054.16804,1076.0,219,796,0.2156,0.7844,85182.0,3169.03068,1086.0,258,757,0.2546,0.7454,84841.0,3198.48264,1101.0,253,762,0.2496,0.7504,86156.0,3242.66057,1099.0,252,763,0.2486,0.7514,85275.0,3236.77018,1083.0,255,760,0.2516,0.7484,85001.0,3189.64705,1032.0,265,750,0.2606,0.7394,86293.0,3039.44206,1015.0,165.0,850.0,0.1626,0.8374,85618.0,2989.37373
480291516003,2676.0,433,2155,0.1674,0.8326,63512.0,1987.24185,2640.0,513,2075,0.1984,0.8016,62505.0,1960.50765,2653.0,309,2279,0.1194,0.8806,63923.0,1970.16167,2620.0,301,2287,0.1164,0.8836,63924.0,1945.65532,2673.0,332,2256,0.1284,0.8716,63702.0,1985.014,2684.0,366,2222,0.1414,0.8586,62523.0,1993.18278,2682.0,438,2150,0.1694,0.8306,62628.0,1991.69755,2641.0,374,2214,0.1444,0.8556,62296.0,1961.25027,2634.0,337,2251,0.1304,0.8696,62443.0,1956.05195,2642.0,407,2181,0.1574,0.8426,64079.0,1961.99289,2588.0,265.0,2323.0,0.1024,0.8976,63125.0,1921.89159
480291516005,734.0,313,383,0.4503,0.5497,0,2825.25019,723.0,341,355,0.4893,0.5107,0,2782.90993,791.0,347,349,0.4983,0.5017,0,3044.64973,727.0,345,351,0.4963,0.5037,0,2798.30639,722.0,334,362,0.4803,0.5197,0,2779.06082,792.0,357,339,0.5133,0.4867,0,3048.49885,771.0,331,365,0.4753,0.5247,0,2967.66744,747.0,304,392,0.4363,0.5637,0,2875.28868,730.0,338,358,0.4863,0.5137,0,2809.85373,765.0,303,393,0.4353,0.5647,0,2944.57275,696.0,296.0,400.0,0.4253,0.5747,0.0,2678.98383
480291517001,2323.0,348,1878,0.1565,0.8435,81041.0,1067.09026,2242.0,348,1878,0.1565,0.8435,80225.0,1029.8822,2320.0,230,1996,0.1035,0.8965,81998.0,1065.71218,2314.0,306,1920,0.1375,0.8625,81007.0,1062.95603,2324.0,324,1902,0.1455,0.8545,80743.0,1067.54962,2295.0,415,1811,0.1865,0.8135,81800.0,1054.22821,2255.0,411,1815,0.1845,0.8155,81057.0,1035.85387,2305.0,322,1904,0.1445,0.8555,81451.0,1058.8218,2254.0,426,1800,0.1915,0.8085,81983.0,1035.39451,2269.0,422,1804,0.1895,0.8105,80606.0,1042.28489,2226.0,206.0,2020.0,0.0925,0.9075,81162.0,1022.53246
480291517004,510.0,48,390,0.1097,0.8903,0,471.75134,529.0,56,382,0.1277,0.8723,0,489.32639,480.0,37,401,0.0847,0.9153,0,444.00127,517.0,38,400,0.0877,0.9123,0,478.22636,483.0,44,394,0.0997,0.9003,0,446.77627,452.0,46,392,0.1047,0.8953,0,418.10119,527.0,47,391,0.1067,0.8933,0,487.47639,451.0,17,421,0.0397,0.9603,0,417.17619,489.0,22,416,0.0507,0.9493,0,452.32629,461.0,19,419,0.0437,0.9563,0,426.42622,438.0,13.0,425.0,0.0297,0.9703,0.0,405.15115
480291922002,519.0,250,245,0.5047,0.4953,44745.0,54.94145,510.0,266,229,0.5367,0.4633,45267.0,53.98871,542.0,264,231,0.5337,0.4663,45186.0,57.37624,591.0,239,256,0.4827,0.5173,44726.0,62.56339,562.0,276,219,0.5567,0.4433,45834.0,59.49344,542.0,245,250,0.4957,0.5043,46425.0,57.37624,556.0,255,240,0.5157,0.4843,45264.0,58.85828,578.0,246,249,0.4977,0.5023,46379.0,61.18721,518.0,248,247,0.5007,0.4993,46198.0,54.83559,512.0,262,233,0.5287,0.4713,45720.0,54.20043,495.0,232.0,263.0,0.4687,0.5313,45682.0,52.40081
480291519001,2191.0,324,1810,0.1519,0.8481,70224.0,2894.49175,2184.0,181,1953,0.0849,0.9151,70847.0,2885.24417,2209.0,207,1927,0.0969,0.9031,69798.0,2918.27123,2213.0,241,1893,0.1129,0.8871,70374.0,2923.55556,2154.0,260,1874,0.1219,0.8781,70069.0,2845.61169,2153.0,217,1917,0.1019,0.8981,71530.0,2844.29061,2178.0,273,1861,0.1279,0.8721,70766.0,2877.31767,2191.0,313,1821,0.1469,0.8531,70564.0,2894.49175,2171.0,296,1838,0.1389,0.8611,70275.0,2868.0701,2222.0,239,1895,0.1119,0.8881,71481.0,2935.4453,2134.0,132.0,2002.0,0.0619,0.9381,70709.0,2819.19004
480291801013,535.0,40,412,0.0877,0.9123,50118.0,1653.76115,535.0,20,432,0.0437,0.9563,50435.0,1653.76115,540.0,38,414,0.0847,0.9153,49485.0,1669.21686,540.0,14,438,0.0307,0.9693,49543.0,1669.21686,513.0,14,438,0.0317,0.9683,49722.0,1585.75602,545.0,47,405,0.1047,0.8953,50387.0,1684.67257,467.0,27,425,0.0607,0.9393,49831.0,1443.56347,542.0,46,406,0.1027,0.8973,50175.0,1675.39914,524.0,46,406,0.1007,0.8993,49956.0,1619.75858,471.0,25,427,0.0557,0.9443,49323.0,1455.92804,452.0,8.0,444.0,0.0177,0.9823,49602.0,1397.19633
480291801022,1021.0,169,805,0.1738,0.8262,69242.0,1666.71292,1051.0,237,737,0.2438,0.7562,68129.0,1715.68587,1031.0,161,813,0.1658,0.8342,67759.0,1683.03724,1071.0,194,780,0.1988,0.8012,67701.0,1748.33451,1063.0,168,806,0.1728,0.8272,68600.0,1735.27506,988.0,160,814,0.1638,0.8362,68353.0,1612.84267,1064.0,197,777,0.2018,0.7982,68443.0,1736.90749,1030.0,170,804,0.1748,0.8252,68289.0,1681.40481,993.0,209,765,0.2148,0.7852,68237.0,1621.00483,1019.0,220,754,0.2258,0.7742,68034.0,1663.44806,974.0,144.0,830.0,0.1478,0.8522,68490.0,1589.98862
